23,-1,21.15,457.98,58.30,162.89,0.9985,-1,-1,-1
23,-1,225.05,288.97,75.86,132.32,0.9992,-1,-1,-1
23,-1,959.36,222.08,49.09,119.64,0.9985,-1,-1,-1
23,-1,382.11,126.51,47.42,110.13,0.9973,-1,-1,-1
23,-1,39.93,368.51,54.87,133.48,0.9936,-1,-1,-1
23,-1,713.23,237.35,39.30,118.28,0.9933,-1,-1,-1
24,-1,1031.55,391.40,97.95,158.13,0.9993,-1,-1,-1
24,-1,686.56,325.87,70.11,131.25,0.9995,-1,-1,-1
24,-1,172.73,306.00,64.07,144.83,0.9984,-1,-1,-1
24,-1,400.54,161.61,65.28,120.56,0.9995,-1,-1,-1
24,-1,230.70,291.21,77.28,133.20,0.9989,-1,-1,-1
24,-1,27.36,456.77,58.82,162.97,0.9984,-1,-1,-1
24,-1,964.80,224.01,51.20,117.77,0.9988,-1,-1,-1
24,-1,388.48,124.42,44.76,112.15,0.9980,-1,-1,-1
24,-1,49.52,365.81,53.89,135.23,0.9982,-1,-1,-1
24,-1,718.54,237.91,40.61,118.65,0.9951,-1,-1,-1
25,-1,1032.77,393.43,96.10,156.13,0.9987,-1,-1,-1
25,-1,692.88,326.34,67.37,130.66,0.9995,-1,-1,-1
25,-1,236.81,292.78,77.24,130.49,0.9996,-1,-1,-1
25,-1,177.49,304.19,60.82,145.45,0.9985,-1,-1,-1
25,-1,33.25,455.41,59.13,162.89,0.9987,-1,-1,-1
25,-1,406.55,160.80,61.12,120.41,0.9990,-1,-1,-1
25,-1,969.70,223.04,53.49,118.82,0.9987,-1,-1,-1
25,-1,56.56,363.82,56.54,136.79,0.9982,-1,-1,-1
25,-1,394.82,122.25,43.08,113.23,0.9978,-1,-1,-1
25,-1,725.16,238.83,40.53,117.37,0.9978,-1,-1,-1
26,-1,1044.51,393.62,75.68,154.98,0.9990,-1,-1,-1
26,-1,704.09,326.56,64.84,129.70,0.9992,-1,-1,-1
26,-1,248.50,292.57,73.50,129.74,0.9991,-1,-1,-1
26,-1,182.68,302.88,63.65,147.49,0.9982,-1,-1,-1
26,-1,42.79,451.63,58.85,163.66,0.9979,-1,-1,-1
26,-1,974.22,223.73,62.01,117.29,0.9992,-1,-1,-1
26,-1,415.09,159.20,57.97,120.76,0.9989,-1,-1,-1
26,-1,70.50,361.09,54.02,139.17,0.9984,-1,-1,-1
26,-1,405.92,118.70,40.65,115.33,0.9979,-1,-1,-1
26,-1,737.16,238.96,40.72,116.26,0.9983,-1,-1,-1
27,-1,185.11,303.64,65.82,147.40,0.9990,-1,-1,-1
27,-1,709.89,326.62,65.06,129.76,0.9997,-1,-1,-1
27,-1,254.91,291.20,69.79,130.11,0.9993,-1,-1,-1
27,-1,977.15,224.58,65.52,117.88,0.9988,-1,-1,-1
27,-1,48.02,449.59,57.58,164.51,0.9983,-1,-1,-1
27,-1,1045.38,392.62,69.26,152.17,0.9981,-1,-1,-1
27,-1,418.95,159.06,58.02,121.22,0.9974,-1,-1,-1
27,-1,76.83,361.49,51.30,144.28,0.9979,-1,-1,-1
27,-1,411.16,118.29,40.01,115.58,0.9978,-1,-1,-1
27,-1,745.05,239.65,39.57,114.82,0.9974,-1,-1,-1
28,-1,715.17,327.21,64.80,128.76,0.9993,-1,-1,-1
28,-1,188.80,305.14,67.40,146.48,0.9993,-1,-1,-1
28,-1,259.95,290.15,67.60,130.73,0.9992,-1,-1,-1
28,-1,981.40,225.34,67.66,121.67,0.9994,-1,-1,-1
28,-1,53.12,448.34,56.66,164.95,0.9986,-1,-1,-1
28,-1,1042.21,389.53,67.07,157.56,0.9987,-1,-1,-1
28,-1,421.99,158.42,58.81,121.86,0.9960,-1,-1,-1
28,-1,82.49,361.70,48.43,146.94,0.9969,-1,-1,-1
28,-1,416.39,117.36,36.70,116.28,0.9970,-1,-1,-1
28,-1,749.68,239.70,41.66,113.24,0.9978,-1,-1,-1
29,-1,720.20,327.76,64.86,128.28,0.9997,-1,-1,-1
29,-1,192.71,306.93,71.45,145.59,0.9993,-1,-1,-1
29,-1,265.06,288.99,65.95,131.87,0.9995,-1,-1,-1
29,-1,987.25,225.92,66.45,125.94,0.9991,-1,-1,-1
29,-1,57.71,447.56,56.41,164.74,0.9987,-1,-1,-1
29,-1,1047.03,386.46,52.73,158.88,0.9982,-1,-1,-1
29,-1,426.85,158.83,58.84,121.50,0.9985,-1,-1,-1
29,-1,88.03,362.81,46.60,145.25,0.9986,-1,-1,-1
29,-1,420.92,117.16,37.96,116.28,0.9984,-1,-1,-1
29,-1,755.22,240.24,42.19,112.12,0.9980,-1,-1,-1
30,-1,197.79,307.72,74.79,145.12,0.9993,-1,-1,-1
30,-1,725.00,328.77,65.90,127.59,0.9996,-1,-1,-1
30,-1,269.76,288.52,64.62,131.84,0.9998,-1,-1,-1
30,-1,62.09,447.14,56.29,164.29,0.9991,-1,-1,-1
30,-1,993.32,227.50,64.97,129.14,0.9992,-1,-1,-1
30,-1,431.72,159.01,59.11,121.48,0.9976,-1,-1,-1
30,-1,1050.35,384.14,41.63,159.61,0.9978,-1,-1,-1
30,-1,92.11,364.45,47.15,143.66,0.9992,-1,-1,-1
30,-1,424.79,116.41,38.67,116.82,0.9979,-1,-1,-1
30,-1,760.87,240.57,40.59,112.78,0.9950,-1,-1,-1
31,-1,278.11,287.54,62.74,131.89,0.9996,-1,-1,-1
31,-1,734.31,329.72,65.89,126.63,0.9993,-1,-1,-1
31,-1,69.86,445.88,59.09,163.50,0.9996,-1,-1,-1
31,-1,999.42,231.50,64.61,128.92,0.9990,-1,-1,-1
31,-1,208.29,306.61,81.34,144.84,0.9989,-1,-1,-1
31,-1,440.52,158.49,60.36,121.97,0.9976,-1,-1,-1
31,-1,1045.81,381.74,46.78,160.01,0.9985,-1,-1,-1
31,-1,102.53,363.84,45.80,146.00,0.9983,-1,-1,-1
31,-1,433.86,115.17,36.63,117.49,0.9976,-1,-1,-1
31,-1,770.28,242.54,44.86,114.21,0.9971,-1,-1,-1
32,-1,281.98,287.35,62.41,131.57,0.9990,-1,-1,-1
32,-1,73.79,444.43,61.55,163.53,0.9991,-1,-1,-1
32,-1,1000.54,233.60,64.93,129.53,0.9987,-1,-1,-1
32,-1,738.13,330.14,69.42,126.14,0.9994,-1,-1,-1
32,-1,213.21,304.58,81.84,145.55,0.9993,-1,-1,-1
32,-1,1035.18,380.75,55.98,158.74,0.9991,-1,-1,-1
32,-1,444.45,158.77,60.90,121.52,0.9975,-1,-1,-1
32,-1,107.62,361.54,43.50,146.33,0.9964,-1,-1,-1
32,-1,774.34,243.50,48.86,115.79,0.9985,-1,-1,-1
32,-1,437.49,114.32,36.79,117.93,0.9982,-1,-1,-1
33,-1,1003.37,234.59,64.09,129.66,0.9993,-1,-1,-1
33,-1,742.34,330.35,72.04,125.28,0.9996,-1,-1,-1
33,-1,78.45,443.35,62.71,164.20,0.9992,-1,-1,-1
33,-1,1023.90,380.99,63.19,156.83,0.9992,-1,-1,-1
33,-1,218.64,302.19,81.86,145.37,0.9985,-1,-1,-1
33,-1,284.90,286.95,63.32,131.29,0.9993,-1,-1,-1
33,-1,448.31,158.32,61.02,121.03,0.9972,-1,-1,-1
33,-1,779.08,244.29,51.75,115.85,0.9979,-1,-1,-1
33,-1,111.18,360.51,40.32,144.75,0.9916,-1,-1,-1
33,-1,441.44,113.45,35.88,117.81,0.9977,-1,-1,-1
34,-1,1005.78,235.52,64.59,128.65,0.9991,-1,-1,-1
34,-1,745.52,330.34,76.35,125.19,0.9993,-1,-1,-1
34,-1,1014.01,381.21,67.95,154.43,0.9988,-1,-1,-1
34,-1,84.00,442.20,62.12,164.33,0.9992,-1,-1,-1
34,-1,288.37,286.86,63.40,132.86,0.9994,-1,-1,-1
34,-1,223.98,299.81,80.66,146.30,0.9990,-1,-1,-1
34,-1,453.36,157.54,59.92,121.57,0.9974,-1,-1,-1
34,-1,782.48,245.48,53.12,116.20,0.9987,-1,-1,-1
34,-1,114.98,359.53,36.20,143.57,0.9975,-1,-1,-1
34,-1,444.32,112.78,35.97,118.00,0.9975,-1,-1,-1
35,-1,1008.73,236.45,64.92,127.74,0.9993,-1,-1,-1
35,-1,90.44,441.55,60.15,164.24,0.9993,-1,-1,-1
35,-1,748.49,330.74,78.88,126.24,0.9993,-1,-1,-1
35,-1,1004.84,383.68,74.82,152.11,0.9988,-1,-1,-1
35,-1,458.10,157.65,60.94,120.65,0.9983,-1,-1,-1
35,-1,291.41,286.64,63.79,135.61,0.9980,-1,-1,-1
35,-1,785.21,246.38,54.26,116.96,0.9976,-1,-1,-1
35,-1,118.28,359.26,35.37,143.71,0.9984,-1,-1,-1
35,-1,229.07,298.27,91.02,147.52,0.9953,-1,-1,-1
35,-1,448.76,112.03,35.99,117.98,0.9981,-1,-1,-1
36,-1,754.16,332.69,82.51,128.36,0.9996,-1,-1,-1
36,-1,1017.78,237.06,61.69,127.15,0.9995,-1,-1,-1
36,-1,992.59,389.59,95.39,147.49,0.9989,-1,-1,-1
36,-1,101.90,440.74,56.40,163.70,0.9988,-1,-1,-1
36,-1,470.34,158.13,58.61,119.85,0.9974,-1,-1,-1
36,-1,239.95,298.05,88.34,147.32,0.9986,-1,-1,-1
36,-1,792.31,248.60,53.09,118.17,0.9989,-1,-1,-1
36,-1,297.57,287.23,61.97,139.61,0.9980,-1,-1,-1
36,-1,124.96,359.85,36.68,145.64,0.9973,-1,-1,-1
36,-1,454.91,110.86,37.78,118.57,0.9984,-1,-1,-1
37,-1,757.25,334.03,82.39,129.92,0.9994,-1,-1,-1
37,-1,1022.08,237.26,58.91,127.40,0.9993,-1,-1,-1
37,-1,105.77,440.32,56.26,164.07,0.9993,-1,-1,-1
37,-1,989.23,390.82,102.50,146.46,0.9992,-1,-1,-1
37,-1,476.29,157.19,57.00,120.97,0.9994,-1,-1,-1
37,-1,244.31,299.77,85.62,146.89,0.9980,-1,-1,-1
37,-1,796.68,249.60,52.51,118.26,0.9986,-1,-1,-1
37,-1,128.72,360.72,36.58,147.18,0.9969,-1,-1,-1
37,-1,301.20,287.82,60.92,140.70,0.9984,-1,-1,-1
37,-1,458.04,110.62,37.64,119.05,0.9979,-1,-1,-1
38,-1,109.53,440.66,58.94,164.09,0.9992,-1,-1,-1
38,-1,987.59,389.23,107.31,147.62,0.9988,-1,-1,-1
38,-1,760.29,335.59,81.70,128.51,0.9995,-1,-1,-1
38,-1,1026.33,237.21,55.57,127.47,0.9997,-1,-1,-1
38,-1,249.90,302.14,89.21,144.98,0.9976,-1,-1,-1
38,-1,481.59,157.08,54.94,120.98,0.9994,-1,-1,-1
38,-1,132.99,361.23,35.99,148.33,0.9988,-1,-1,-1
38,-1,801.96,251.16,51.76,116.70,0.9979,-1,-1,-1
38,-1,460.21,110.74,38.11,118.28,0.9987,-1,-1,-1
38,-1,305.66,288.57,57.27,140.96,0.9985,-1,-1,-1
39,-1,989.63,389.33,106.32,147.81,0.9991,-1,-1,-1
39,-1,112.57,441.21,61.27,163.02,0.9990,-1,-1,-1
39,-1,763.76,338.25,79.42,125.49,0.9995,-1,-1,-1
39,-1,254.16,305.96,91.52,141.44,0.9980,-1,-1,-1
39,-1,1029.95,237.53,53.50,127.01,0.9993,-1,-1,-1
39,-1,486.20,156.74,53.61,121.20,0.9989,-1,-1,-1
39,-1,137.26,361.67,35.15,149.44,0.9983,-1,-1,-1
39,-1,806.73,252.29,52.21,115.61,0.9985,-1,-1,-1
39,-1,312.25,289.38,51.74,140.44,0.9976,-1,-1,-1
39,-1,463.29,110.02,42.24,119.60,0.9987,-1,-1,-1
40,-1,992.26,388.78,101.85,148.86,0.9991,-1,-1,-1
40,-1,256.47,309.55,99.22,139.34,0.9991,-1,-1,-1
40,-1,766.72,339.65,77.44,124.12,0.9996,-1,-1,-1
40,-1,115.93,440.94,62.81,163.76,0.9988,-1,-1,-1
40,-1,1033.62,238.32,51.78,126.28,0.9991,-1,-1,-1
40,-1,489.39,157.10,53.57,120.89,0.9994,-1,-1,-1
40,-1,141.77,362.12,34.11,148.59,0.9977,-1,-1,-1
40,-1,811.75,252.95,52.36,115.16,0.9983,-1,-1,-1
40,-1,318.35,290.64,50.89,138.88,0.9983,-1,-1,-1
40,-1,465.46,109.57,43.07,119.85,0.9983,-1,-1,-1
41,-1,122.29,441.57,62.71,163.92,0.9992,-1,-1,-1
41,-1,261.67,316.97,109.71,132.94,0.9995,-1,-1,-1
41,-1,997.37,386.63,83.31,150.98,0.9992,-1,-1,-1
41,-1,772.77,341.75,82.62,121.80,0.9996,-1,-1,-1
41,-1,495.50,157.79,54.69,119.71,0.9987,-1,-1,-1
41,-1,1039.50,240.47,51.36,132.48,0.9982,-1,-1,-1
41,-1,325.08,292.26,54.46,136.61,0.9966,-1,-1,-1
41,-1,150.30,362.57,30.71,148.50,0.9976,-1,-1,-1
41,-1,819.37,253.73,53.85,114.00,0.9985,-1,-1,-1
41,-1,469.94,108.23,45.60,120.83,0.9985,-1,-1,-1
42,-1,774.99,343.07,88.63,120.12,0.9994,-1,-1,-1
42,-1,264.99,319.21,109.88,130.76,0.9988,-1,-1,-1
42,-1,125.79,441.95,61.62,163.60,0.9990,-1,-1,-1
42,-1,999.63,384.57,72.87,152.80,0.9989,-1,-1,-1
42,-1,497.91,157.52,56.94,119.79,0.9992,-1,-1,-1
42,-1,1041.57,241.80,51.32,132.26,0.9985,-1,-1,-1
42,-1,328.65,293.10,56.60,134.52,0.9986,-1,-1,-1
42,-1,153.89,362.49,30.21,147.44,0.9970,-1,-1,-1
42,-1,822.39,254.11,53.82,113.56,0.9987,-1,-1,-1
42,-1,472.29,106.91,45.01,121.14,0.9968,-1,-1,-1
43,-1,777.14,343.00,90.83,120.07,0.9995,-1,-1,-1
43,-1,129.57,441.54,60.45,164.12,0.9994,-1,-1,-1
43,-1,269.18,320.25,110.94,130.28,0.9988,-1,-1,-1
